elapsed,tokens,decode_s,tok_s
528.7437839508057,128,0.6927241,184.77774917892998
529.7035131454468,128,0.7112194,179.9725935484887
530.6599009037018,128,0.6839656,187.14391484016156
531.6279232501984,128,0.70968,180.36298049825274
532.5922963619232,128,0.6834434,187.28690627490147
533.5433745384216,128,0.7013054,182.51677514532187
534.5005581378937,128,0.7013815,182.4969720473095
535.4523711204529,128,0.7106459,180.11783364964182
536.383284330368,128,0.6876991,186.12791553747851
537.3738367557526,128,0.6990801,183.0977594699091
538.4173958301544,128,0.7093944,180.43559407855489
539.382917881012,128,0.702215,182.28035573150672
540.3529243469238,128,0.683692,187.2188061290757
541.3313238620758,128,0.7357323,173.97632263800298
542.281905412674,128,0.6879776,186.0525691534143
543.2343871593475,128,0.7047241,181.63136467164952
544.1865234375,128,0.6985642,183.2329798750065
545.1432340145111,128,0.6997556,182.9210084206543
546.1298832893372,128,0.7110536,180.01455867743306
